id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
82670,15745324,Ts'ui,620,France,Female,44.0,1,0.0,2,1,1,113431.59,0
50033,15787459,Moore,785,Spain,Male,40.0,8,0.0,2,1,1,129569.92,0
83686,15574608,Sidorov,713,France,Female,36.0,8,133889.35,1,1,1,143265.65,0
16379,15661936,Ch'iu,714,France,Male,37.0,4,148045.45,1,0,0,82970.69,1
53873,15732061,P'eng,718,Spain,Female,49.0,8,0.0,2,1,0,145789.2,1
37747,15598840,Nkemdirim,659,Spain,Male,39.0,2,0.0,1,0,0,168521.87,0
114628,15778960,Iadanza,590,Germany,Female,32.0,7,71996.54,2,0,0,141820.18,0
39878,15691543,Ch'eng,587,Germany,Female,54.0,9,104568.41,1,1,1,119927.85,1
119808,15761294,Brenan,498,Germany,Male,34.0,8,130627.66,1,1,1,47161.25,0
159365,15637414,Gell,618,France,Female,24.0,7,0.0,1,0,1,37147.61,0
13938,15792913,Sagese,714,France,Male,34.0,7,0.0,3,1,1,73946.38,1
139165,15788448,T'ang,706,Spain,Female,44.0,6,146033.62,1,0,1,133871.83,0
76417,15595588,Folliero,577,France,Female,47.0,5,0.0,1,1,0,172450.97,1
151533,15626474,Yefremov,737,France,Female,43.0,4,0.0,2,0,1,105837.38,0
80601,15787830,T'ao,685,Germany,Female,55.0,3,107556.06,1,1,0,131211.79,1
102967,15782630,Genovese,757,France,Male,35.0,4,137482.19,1,0,0,62389.35,1
116233,15691893,Hsing,651,France,Male,32.0,4,0.0,1,1,1,49815.57,0
148707,15580134,Hs?,602,France,Male,49.0,4,0.0,2,0,1,47775.03,0
65099,15792838,P'an,640,France,Male,30.0,6,0.0,2,1,0,116467.35,0
32761,15730137,Udegbulam,710,Spain,Male,34.0,5,0.0,2,1,0,72990.62,0
58191,15612043,Hsiao,683,France,Female,30.0,8,0.0,2,1,0,104722.42,0
116204,15782572,Nwachukwu,807,Spain,Female,56.0,6,0.0,2,1,0,171922.66,1
91875,15670039,Maclean,676,France,Female,27.0,6,0.0,2,0,1,180598.32,0
143828,15609083,Tretiakova,544,Spain,Female,26.0,6,0.0,1,1,0,100200.4,0
129816,15657829,Watson,694,Germany,Male,56.0,6,108874.66,1,0,0,62996.56,1
34137,15799300,McIntosh,607,Spain,Female,43.0,6,0.0,1,1,0,149043.09,1
132235,15784761,Ritchie,562,France,Female,35.0,7,63562.02,1,0,0,169505.83,0
119531,15570194,Tien,616,France,Male,31.0,8,0.0,2,1,0,176712.59,0
7387,15786308,Millar,695,Spain,Male,34.0,7,0.0,2,0,1,167058.75,0
60225,15749955,Yermolayev,684,Germany,Female,40.0,4,139980.23,1,1,0,186489.91,0
96390,15775797,Nwachinemelu,622,Spain,Female,37.0,3,0.0,2,1,1,137916.49,0
123431,15782630,Genovese,543,France,Male,35.0,4,137482.19,1,0,0,62389.35,1
113637,15798868,K'ung,696,Spain,Male,32.0,5,107714.79,1,1,0,149960.28,0
151792,15757931,Lucchese,683,Germany,Male,28.0,9,141535.52,1,1,0,130866.95,0
47069,15660244,Onwughara,711,France,Male,38.0,3,157735.97,1,1,1,152753.02,0
37205,15632848,Kao,668,Germany,Male,36.0,7,107604.66,1,0,0,172459.39,0
156832,15622217,Tu,516,France,Female,37.0,8,88758.95,2,0,0,28226.15,1
109901,15668081,Fanucci,564,Spain,Male,38.0,5,0.0,1,0,0,9983.88,0
111029,15589230,Manna,686,France,Female,31.0,9,128736.39,2,0,1,181224.56,0
97740,15670066,Wilder,645,France,Female,64.0,1,152614.51,2,1,1,130910.78,0
120183,15613172,Lu,707,France,Male,47.0,6,0.0,1,1,0,73329.08,1
16604,15778025,P'eng,690,France,Male,35.0,9,0.0,2,0,0,138300.75,0
161717,15586035,Ting,747,France,Male,35.0,9,0.0,2,1,0,83022.82,0
21350,15769216,Panicucci,543,France,Female,73.0,2,147256.86,1,1,1,112771.95,0
79913,15793881,Manna,705,France,Female,29.0,6,113681.85,1,1,0,12096.85,0
87331,15679966,Chukwueloka,638,France,Male,35.0,9,126061.51,1,1,0,163666.01,0
21417,15570051,Pisani,632,France,Male,41.0,1,0.0,2,1,0,156495.56,0
97995,15603954,Ts'ai,697,Germany,Male,34.0,9,102785.16,2,0,1,78616.68,0
162814,15672798,Kambinachi,579,France,Male,36.0,2,0.0,1,1,1,96832.88,1
161967,15785899,Ch'en,530,France,Male,33.0,2,0.0,2,1,0,55218.02,0
92770,15599182,Reynolds,597,Spain,Male,33.0,2,0.0,2,1,0,4700.66,0
137216,15772423,Nnaife,713,Spain,Female,43.0,8,0.0,1,1,0,163570.25,1
6711,15578738,Liao,620,Spain,Female,26.0,3,0.0,1,0,0,152039.67,0
113578,15610765,Onwumelu,559,France,Male,25.0,9,0.0,2,0,1,155639.76,0
111799,15592656,Maughan,656,France,Male,33.0,5,0.0,1,1,0,92930.09,0
48558,15771054,Krawczyk,587,France,Male,38.0,1,0.0,2,1,1,172450.13,0
59589,15679968,Nucci,529,Germany,Female,54.0,8,133800.56,1,1,0,71178.22,1
34885,15594404,Ukaegbunam,744,France,Male,40.0,4,141556.78,1,1,1,134442.88,0
155452,15733447,Gay,562,France,Male,37.0,1,124662.54,2,1,1,65390.46,0
74141,15684512,Nnachetam,706,Spain,Female,36.0,6,0.0,2,0,0,121681.19,0
66549,15780804,Pinto,674,Germany,Male,47.0,0,114728.34,1,1,0,67769.2,1
95621,15610903,Chukwueloka,560,Spain,Male,31.0,5,125341.69,1,1,0,79547.39,0
136384,15744044,Fiorentini,572,France,Male,47.0,4,99353.42,2,1,0,196549.85,0
114327,15703037,Shih,699,France,Male,32.0,9,0.0,2,1,1,944.95,0
144645,15750649,Genovese,722,France,Male,51.0,6,122028.65,1,1,1,128262.14,1
126317,15736413,Hall,739,France,Male,40.0,9,0.0,2,1,1,164484.78,0
71680,15803908,Fu,662,France,Male,45.0,9,0.0,2,1,1,96862.56,0
109674,15756680,Miller,571,Germany,Female,29.0,7,127076.68,2,1,0,160523.33,0
21679,15630105,Kolesnikova,594,Germany,Female,44.0,7,131063.01,3,1,0,54729.51,1
150106,15703037,Ch'eng,718,France,Male,37.0,7,0.0,1,1,0,195104.91,0
29637,15698510,Zikoranachidimma,726,France,Male,38.0,9,0.0,2,1,1,8984.4,0
8422,15778947,Obiajulu,683,Spain,Female,45.0,1,0.0,2,1,0,71409.12,0
70842,15733444,Nkemakonam,850,France,Male,26.0,9,161798.53,1,0,0,130446.65,0
68442,15639278,Chinomso,680,Germany,Male,38.0,7,145387.32,2,1,1,169963.2,0
61504,15664793,Scott,754,Spain,Female,50.0,4,146777.44,2,1,0,150685.52,1
136317,15735388,Fennell,579,Germany,Female,48.0,7,131778.66,1,1,1,56583.88,1
704,15626452,Okwudilichukwu,653,Germany,Male,41.0,2,92350.37,1,1,1,136435.75,0
154199,15657540,Cremonesi,757,France,Male,50.0,2,151215.34,2,1,0,169804.4,1
32561,15770984,Fanucci,697,France,Male,50.0,7,130334.35,2,1,0,116951.1,1
152600,15641410,Pagnotto,648,France,Female,34.0,5,128960.21,1,0,0,479.54,0
136892,15794566,T'ao,663,France,Male,31.0,4,0.0,2,1,1,144423.17,0
144678,15795738,Hsieh,709,Germany,Male,34.0,5,98862.54,2,1,1,91624.11,0
100329,15786463,McKenzie,763,Spain,Female,35.0,8,0.0,2,1,0,16725.53,0
155132,15586970,Pinto,814,Germany,Male,52.0,8,103023.26,1,1,0,22485.64,0
18814,15705890,Onuchukwu,598,France,Male,48.0,1,137239.17,3,0,0,174729.3,1
6527,15570060,Palerma,706,Spain,Male,35.0,8,0.0,2,0,1,64050.19,0
19048,15807568,Lo Duca,575,France,Male,40.0,4,0.0,2,1,1,129964.6,0
123345,15690733,Golibe,700,Germany,Female,40.0,4,148571.07,1,0,0,189826.96,1
29718,15789582,Macleod,587,France,Male,55.0,9,0.0,1,1,0,64593.07,1
25488,15746986,Lo Duca,593,Germany,Male,55.0,4,111760.4,1,1,0,121061.89,1
107053,15682355,Chukwueloka,589,Germany,Male,32.0,4,137986.95,1,1,0,162516.32,0
13387,15672091,Ndubueze,637,France,Female,33.0,9,0.0,2,1,1,134498.74,0
106475,15771636,Maclean,731,France,Female,27.0,4,0.0,1,0,1,99840.99,0
155808,15617648,Avent,702,France,Male,42.0,1,0.0,2,1,1,86410.17,0
35089,15693818,Hughes,703,France,Female,49.0,6,0.0,4,1,0,61314.71,1
19927,15737571,Bibi,731,France,Female,22.0,4,0.0,2,1,0,121210.93,0
16889,15648735,Cashin,711,France,Male,26.0,9,0.0,2,0,1,142.81,0
66238,15792360,O'Callaghan,589,Germany,Male,37.0,5,97286.16,2,1,0,146612.47,0
162825,15735080,Onwughara,546,Germany,Male,53.0,7,140891.46,1,1,1,175094.62,1
149843,15609987,Shih,645,Spain,Male,29.0,8,0.0,2,1,1,182059.28,0
47474,15708917,Martin,598,Germany,Male,45.0,10,167772.96,1,1,1,136886.86,0
153736,15638774,Nwankwo,637,France,Male,37.0,9,0.0,2,1,1,157891.86,0
59943,15643394,Nwachinemelu,646,Spain,Female,37.0,3,0.0,1,1,0,142884.99,1
108648,15743817,Hsia,721,Spain,Male,27.0,9,0.0,2,1,1,163691.48,0
147379,15779103,Cantamessa,611,Germany,Female,39.0,9,96748.89,2,1,0,94711.43,0
107974,15673620,Chimaobim,598,Germany,Female,30.0,3,145576.31,1,0,0,83593.24,0
3357,15742534,Yermolayev,752,Spain,Female,27.0,4,117691.61,1,1,1,96875.52,0
60465,15610912,Ferri,657,Spain,Male,41.0,6,112119.48,1,1,1,17536.82,1
146732,15716041,Uvarova,651,France,Male,38.0,8,0.0,2,1,1,86733.61,0
88839,15742091,Pisani,559,France,Female,31.0,2,0.0,2,1,1,176894.24,0
124909,15792232,P'an,633,France,Male,32.0,1,0.0,1,1,0,170528.63,0
58838,15643359,Folliero,692,France,Male,32.0,0,0.0,2,1,0,62703.38,0
142444,15805676,Hsu,678,Germany,Male,39.0,10,164523.5,1,0,1,9445.42,1
23355,15799468,Ritchie,691,Spain,Male,41.0,4,0.0,1,0,0,157036.01,1
46581,15757434,Feng,563,Spain,Male,57.0,7,0.0,2,1,1,39297.48,0
164749,15682914,Hsiao,741,France,Female,40.0,1,0.0,1,1,0,141210.5,0
100448,15662021,Pendergrass,683,France,Male,29.0,2,0.0,2,0,0,180551.76,0
14258,15743829,Zetticci,613,Spain,Male,40.0,6,0.0,2,1,0,194998.68,0
121046,15733602,Zito,687,Germany,Male,27.0,2,181838.59,2,0,0,121260.06,0
154666,15636700,Marsh,701,Spain,Male,39.0,9,140236.98,2,0,1,146651.99,0
73217,15709487,Niu,651,Spain,Male,28.0,4,0.0,2,1,0,156425.57,0
61228,15783025,Milanesi,684,France,Male,39.0,2,0.0,2,1,1,123977.86,0
112865,15620756,Hsiung,662,France,Female,38.0,8,96863.52,1,1,1,108411.66,0
137070,15771856,Tuan,633,Spain,Male,38.0,2,0.0,1,1,1,171045.35,0
159978,15584114,Holt,601,France,Male,45.0,9,0.0,2,0,1,143635.36,0
31378,15676828,Ts'ui,687,Spain,Male,41.0,8,0.0,2,1,1,129890.94,0
83409,15603035,Vincent,679,France,Female,28.0,5,0.0,2,1,1,151623.71,0
159351,15758769,Mazzanti,790,France,Male,35.0,5,0.0,2,1,1,84469.65,0
108516,15690134,Chukwukadibia,498,Germany,Male,26.0,3,102375.47,1,1,1,183566.74,0
122135,15804586,Hsia,494,France,Male,36.0,3,166328.65,1,0,0,22614.19,0
19482,15691387,Agafonova,483,France,Male,29.0,9,0.0,1,0,1,81634.45,0
16963,15615176,Welsh,756,France,Male,26.0,7,0.0,1,1,1,154364.66,0
111962,15679075,Pinto,520,France,Male,34.0,4,0.0,2,1,0,51871.21,0
114611,15803457,Hs?,743,Spain,Female,36.0,6,0.0,1,1,1,114774.67,1
148290,15648320,Collins,698,France,Male,38.0,6,156265.31,1,1,0,136910.18,0
117902,15642725,Teng,589,Spain,Female,31.0,9,0.0,2,0,1,131283.6,0
103287,15752694,Hsing,697,Germany,Male,46.0,4,126473.33,1,0,1,149991.32,1
89513,15662901,Hao,579,Spain,Male,38.0,4,0.0,2,1,1,8342.35,0
77931,15678626,Okonkwo,538,France,Female,31.0,0,0.0,2,0,1,179453.66,0
98741,15680046,Onochie,711,France,Male,36.0,2,0.0,2,0,0,55207.41,0
138816,15780677,Jackson,667,France,Male,35.0,8,0.0,2,1,1,170893.85,0
162819,15710111,Clark,742,France,Male,33.0,5,0.0,2,0,1,38550.4,0
23745,15635277,Hs?,619,Spain,Male,40.0,8,0.0,1,1,1,121763.66,0
31372,15763625,Nnaife,624,France,Female,41.0,4,0.0,2,1,1,109545.56,0
164238,15675337,Pinto,588,France,Male,40.0,9,99816.46,1,1,0,139919.38,0
126640,15608968,Onyemauchechukwu,572,Spain,Male,39.0,10,0.0,1,0,0,141069.01,0
27903,15771540,Fedorova,627,France,Female,40.0,9,0.0,2,1,1,80416.16,0
88083,15722583,Spitzer,850,Spain,Female,46.0,1,121537.71,2,0,0,164967.21,0
63637,15653572,Milanesi,607,France,Male,42.0,7,0.0,1,1,0,180344.68,1
82742,15760446,Sagese,554,France,Female,49.0,8,0.0,2,1,0,88481.23,1
129577,15715757,Kao,709,France,Male,35.0,2,0.0,2,1,1,173952.19,0
107682,15592761,Whitehead,526,France,Male,44.0,3,112026.3,1,1,0,48930.9,1
19313,15714241,Hsueh,585,Spain,Female,34.0,5,0.0,2,1,1,87363.56,0
23467,15705281,Brown,724,Spain,Male,31.0,5,156573.13,1,1,0,71054.39,0
70535,15642530,Nnamdi,639,France,Male,32.0,6,0.0,1,1,1,107415.02,1
98959,15647975,T'ao,613,France,Male,40.0,3,0.0,2,1,1,95655.17,0
62218,15632570,Macartney,716,France,Male,36.0,0,0.0,1,0,0,107963.66,0
104759,15798975,Onyeorulu,706,France,Male,41.0,9,0.0,2,1,1,62002.04,0
32190,15680901,Nnanna,682,Spain,Female,32.0,3,0.0,2,1,1,14073.11,0
55760,15640034,Pai,504,Germany,Male,43.0,3,143737.07,1,1,0,163911.32,0
115836,15676526,George,638,France,Male,39.0,8,0.0,2,0,0,150227.85,0
54133,15683521,Nucci,653,France,Male,49.0,4,0.0,1,1,0,71492.67,1
122502,15665802,Li Fonti,642,France,Female,36.0,2,76769.68,1,1,1,97938.59,0
21289,15649033,Brient,666,Spain,Female,34.0,1,0.0,2,1,1,54474.48,0
77233,15572657,Tan,590,France,Male,29.0,7,102490.27,1,0,1,181224.56,1
7623,15787772,Alekseyeva,634,France,Male,36.0,5,88363.03,1,0,0,168822.01,1
126165,15679770,Macleod,593,France,Female,34.0,1,122578.51,2,1,0,104189.46,0
147149,15784320,Ugonna,667,France,Male,39.0,3,144696.75,1,1,1,49025.79,1
117772,15734987,Lai,713,France,Male,28.0,7,0.0,2,1,1,185543.24,0
115342,15571261,Toscani,639,Germany,Female,35.0,6,126077.43,2,1,1,53954.24,1
33700,15638751,Yashina,696,France,Female,52.0,7,0.0,1,1,0,143629.77,1
156533,15742848,Black,719,France,Male,32.0,9,0.0,1,1,1,32845.32,0
32709,15645404,Okwuadigbo,520,France,Female,39.0,5,73493.17,1,0,1,109626.13,1
143510,15589969,Brown,709,France,Female,40.0,5,0.0,2,1,1,82438.13,0
76843,15768219,Lucchesi,595,France,Female,39.0,6,91219.29,1,0,1,180800.42,1
66256,15798895,Ch'in,523,France,Male,42.0,5,0.0,2,1,0,121866.87,0
151587,15763662,Niu,687,Germany,Male,24.0,5,151270.89,3,1,0,100433.78,1
54540,15645269,Duncan,583,France,Female,42.0,9,0.0,2,1,1,17439.66,0
78523,15794849,Hsiung,693,Germany,Female,30.0,5,143638.36,1,1,1,71323.23,0
59505,15609562,MacDonald,774,France,Female,43.0,1,116360.07,1,1,0,17004.14,1
99501,15642824,Mistry,632,France,Female,39.0,8,0.0,2,1,1,180692.6,0
154998,15797389,Hsia,604,Spain,Male,40.0,9,124577.33,1,1,1,7267.25,0
123930,15748352,Chuang,598,Germany,Male,34.0,0,104488.17,2,0,1,43249.67,1
60790,15600792,Hs?,438,France,Female,42.0,2,0.0,1,0,1,118829.08,1
76936,15588580,Oguejiofor,703,Spain,Female,43.0,5,0.0,1,0,0,196257.68,1
142637,15707634,Koger,559,France,Male,37.0,6,0.0,2,1,1,38550.4,0
145198,15583595,Tao,730,Spain,Female,33.0,9,0.0,2,0,0,103349.74,0
116112,15677148,Smith,565,Spain,Male,41.0,7,137624.5,1,1,0,177747.03,1
68126,15807008,McGregor,614,Germany,Male,35.0,8,128100.28,1,0,1,69454.24,0
101509,15807553,Houghton,726,Germany,Male,32.0,9,106074.89,1,1,1,71167.17,0
162683,15798053,Zetticci,744,France,Male,31.0,2,127850.53,1,0,1,172749.4,0
143357,15702968,Ch'ien,732,Germany,Male,42.0,9,98400.61,2,1,0,91406.62,0
10003,15781534,Hsing,667,Germany,Male,41.0,3,116565.53,2,1,1,103557.16,0
33987,15653780,Yermolayev,699,France,Male,37.0,7,0.0,2,1,0,152997.62,0
103226,15579131,Chukwukadibia,838,France,Male,31.0,5,121151.11,1,1,0,169802.42,0
109256,15598894,Onyinyechukwuka,678,Germany,Male,25.0,0,141532.55,2,1,1,164886.64,0
119047,15772283,Chuang,608,France,Male,59.0,1,0.0,2,1,1,199273.94,0
18838,15702377,Mistry,569,Spain,Male,39.0,8,0.0,2,1,0,142913.97,0
148103,15576022,Nwachinemelu,565,France,Female,38.0,5,0.0,1,0,1,80630.32,1
31042,15692721,Iadanza,586,Spain,Male,32.0,7,63349.75,1,1,0,168823.35,0
48118,15806938,Ritchie,597,France,Male,35.0,0,0.0,2,1,0,96823.32,0
114480,15695872,L?,703,France,Male,43.0,4,0.0,2,1,0,158423.94,0
116684,15768777,Wang,793,Spain,Female,40.0,6,0.0,2,1,1,60688.38,0
158757,15767383,Fanucci,588,Spain,Male,31.0,7,0.0,2,1,1,5983.3,0
4228,15733271,Tuan,705,Spain,Female,28.0,7,170856.76,1,1,0,51919.27,0
14639,15693864,Hsiao,645,France,Male,35.0,2,0.0,2,1,1,6057.81,0
99362,15806945,Nwabugwu,694,France,Female,50.0,2,137456.28,2,1,1,14109.85,0
11293,15632665,Iweobiegbunam,603,Spain,Male,59.0,3,0.0,3,0,1,103583.01,1
88851,15595588,De Luca,667,France,Male,33.0,6,0.0,2,1,0,51554.58,0
70543,15771674,Ma,604,Spain,Male,31.0,5,162390.52,2,1,0,54702.66,0
61547,15749401,Y?,653,France,Female,44.0,3,0.0,1,0,1,162858.14,1
41588,15583390,Ts'ui,683,France,Male,38.0,8,0.0,2,1,1,132896.34,0
36841,15739265,Chukwukadibia,720,Germany,Female,23.0,2,71264.98,2,1,1,54122.33,0
25432,15759966,Ts'ai,637,France,Male,33.0,3,0.0,2,1,0,136915.15,0
124998,15786035,H?,582,Germany,Male,35.0,8,98765.84,2,1,0,97985.2,0
25881,15677908,Smith,571,France,Female,32.0,8,0.0,2,1,1,147946.43,0
146957,15647842,Ejimofor,604,France,Female,36.0,4,0.0,2,1,1,127875.1,0
72891,15782574,Czajkowski,611,France,Male,30.0,3,129255.3,1,1,1,145580.33,0
101676,15717138,Okoli,804,France,Female,37.0,9,0.0,2,1,1,64511.05,0
20332,15652622,Uspenskaya,779,Germany,Female,49.0,2,151949.4,2,1,0,155789.6,1
142788,15580579,Trevisan,490,France,Male,44.0,1,0.0,1,1,0,49594.19,0
73684,15791316,Onio,744,France,Female,33.0,4,155867.63,1,1,1,155850.8,0
10733,15746674,Miller,676,France,Female,47.0,1,0.0,1,0,1,33373.26,0
69779,15779497,Genovesi,537,Spain,Male,46.0,4,0.0,2,1,1,126555.7,0
92412,15605284,Ijendu,781,Spain,Male,49.0,2,0.0,2,1,1,175843.48,0
135754,15645511,Chukwudi,727,Spain,Male,43.0,2,97403.18,1,1,1,107415.02,0
33213,15734659,Ch'in,593,Germany,Male,36.0,7,114446.74,1,1,1,179521.84,0
58586,15807221,Weaver,555,Germany,Male,32.0,4,105514.69,1,0,1,103901.35,0
64281,15589076,Teng,659,France,Male,28.0,8,0.0,2,1,1,158891.79,0
36934,15603378,Mazzi,633,Germany,Male,39.0,9,144773.29,2,1,0,62870.75,0
57814,15769451,Tseng,679,France,Male,33.0,10,162390.61,1,1,1,110457.99,0
72876,15651581,Lucciano,767,Spain,Male,40.0,5,0.0,2,0,0,142995.32,0
103615,15637366,Su,505,Germany,Female,53.0,5,114268.85,1,1,1,126728.27,0
139117,15758685,Nwabugwu,679,France,Female,39.0,7,0.0,2,1,0,146821.42,0
131400,15789201,Thomson,603,Germany,Female,35.0,9,145623.36,1,1,0,163181.62,1
138097,15693326,Genovese,635,Spain,Female,35.0,7,0.0,1,1,1,147055.87,0
43990,15762597,Genovese,676,Germany,Female,46.0,10,102518.74,2,0,1,107712.55,1
108362,15639077,Plummer,632,Spain,Male,32.0,7,0.0,2,1,1,184350.78,0
26456,15807546,Chinwendu,837,France,Female,38.0,2,0.0,2,1,0,46395.21,0
94284,15641715,Kable,675,Germany,Male,66.0,2,181205.65,1,0,1,74838.36,0
81217,15791991,Udinesi,773,France,Male,32.0,4,0.0,1,1,1,144113.42,0
110595,15805565,Tseng,685,Germany,Female,55.0,7,105473.74,4,1,0,138051.19,1
121795,15703205,Uwaezuoke,765,France,Male,29.0,5,0.0,2,1,0,13228.93,0
82695,15636572,Chukwuemeka,735,France,Male,38.0,4,141796.57,1,1,1,127422.39,0
94628,15649793,Lovely,658,France,Male,20.0,7,0.0,1,1,1,187638.34,0
124178,15610643,Chia,715,Germany,Male,42.0,10,121063.7,1,1,1,53353.36,0
112085,15640953,Cameron,479,France,Male,51.0,8,127771.35,1,0,1,151738.54,1
128488,15579994,Shaw,683,France,Male,30.0,2,0.0,2,1,0,62615.35,0
133400,15589221,Tuan,682,Germany,Male,54.0,2,141781.71,1,0,0,124071.82,1
97082,15766374,Goliwe,679,France,Male,32.0,1,0.0,2,0,1,121409.0,0
48596,15723169,Tsao,711,Germany,Male,30.0,5,119960.29,1,1,1,67788.49,0
44222,15733476,Liao,833,France,Male,27.0,2,0.0,2,0,1,142903.42,0
100027,15591747,Chukwufumnanya,794,Germany,Female,41.0,4,123916.67,1,1,0,80190.36,1
141721,15619343,Tsao,587,France,Male,40.0,3,0.0,2,0,0,100929.59,0
19980,15601787,Greco,641,Germany,Male,35.0,2,103711.56,2,0,1,192464.21,0
100733,15779904,Tung,656,Spain,Female,35.0,3,0.0,2,0,1,153917.97,0
20846,15736228,T'ao,767,Spain,Female,71.0,5,0.0,3,1,1,146715.07,0
11475,15584930,Achebe,749,France,Female,32.0,6,0.0,2,0,1,129964.94,0
141896,15795531,Rizzo,731,Germany,Male,38.0,7,124497.98,2,1,1,102076.08,0
46572,15706394,Hsieh,608,Germany,Female,33.0,0,111379.55,1,1,0,46422.46,1
22232,15630398,Ozerova,704,Germany,Male,29.0,3,133489.58,2,1,1,58426.18,0
152694,15587907,Hsia,656,Spain,Female,22.0,1,0.0,2,0,1,90865.89,0
124855,15761525,Ndubueze,725,France,Male,38.0,5,0.0,2,1,1,131159.77,0
21081,15602372,Li,593,France,Male,36.0,3,0.0,1,1,1,71179.3,1
90488,15723006,Yudin,581,France,Male,34.0,2,0.0,2,1,0,103944.46,0
23131,15756629,Hsueh,616,Spain,Male,42.0,6,0.0,2,1,0,144875.01,0
27249,15773789,Fiorentini,481,Spain,Female,35.0,7,129934.64,1,1,0,75664.56,1
59112,15677377,Obialo,735,France,Female,46.0,0,126472.35,1,1,0,163964.52,1
77649,15573520,Chuang,646,Spain,Male,43.0,4,104158.5,1,1,0,116471.29,1
105653,15771299,Efimov,663,France,Male,38.0,9,0.0,2,1,1,184524.74,0
35678,15591036,L?,468,Spain,Male,32.0,0,96997.33,2,1,0,64516.8,0
83751,15581626,Franklin,671,France,Male,35.0,7,0.0,1,1,1,142331.39,0
18084,15604712,Chuang,619,Germany,Male,51.0,5,121519.27,1,1,1,143535.24,0
135402,15591036,Hsueh,561,Germany,Male,36.0,4,131390.75,1,1,0,66463.62,0
28706,15659305,Short,654,France,Female,39.0,5,0.0,2,1,1,14665.28,0
64701,15588918,Fries,803,France,Male,55.0,1,139431.27,1,1,1,38196.33,0
10817,15598882,Li,594,France,Male,32.0,5,0.0,2,1,1,75786.55,0
145039,15694859,McLean,574,Germany,Female,57.0,7,170252.05,3,1,1,73679.59,1
53608,15767821,Bearce,726,France,Female,31.0,6,0.0,2,0,1,80130.54,0
79153,15675585,Burns,695,France,Female,35.0,9,0.0,1,1,0,170893.85,1
26759,15590177,Ch'ang,661,France,Male,28.0,3,136067.82,2,1,0,193408.43,0
30520,15572762,White,627,Germany,Female,59.0,3,129307.94,1,0,0,173486.79,1
12046,15787222,Ch'iu,676,Spain,Male,28.0,3,69459.05,2,1,1,128461.29,0
115379,15679299,Ejimofor,537,Spain,Female,39.0,5,0.0,1,1,1,117031.2,0
149496,15691840,Fraser,686,Germany,Female,37.0,6,159863.9,2,1,0,125307.87,0
10706,15646615,Udegbulam,634,France,Male,48.0,3,0.0,1,0,0,149536.15,1
40370,15791958,Ch'iu,682,Germany,Male,34.0,2,133656.95,1,1,1,93718.13,0
48518,15631823,Tsao,516,France,Female,35.0,5,0.0,2,1,1,141446.25,0
111615,15631681,H?,686,France,Female,40.0,6,0.0,2,0,0,174770.28,0
104585,15605037,H?,594,France,Male,41.0,7,0.0,1,1,0,165626.6,0
94926,15593795,Eluemuno,773,France,Male,40.0,6,0.0,2,0,1,81435.61,0
127741,15780870,McKay,580,Spain,Male,67.0,3,153946.14,1,1,1,7418.92,1
70193,15740175,Ch'iu,662,France,Male,29.0,8,160982.07,1,1,1,165882.5,0
154975,15777599,Kosisochukwu,731,France,Female,29.0,8,141069.18,1,0,0,44165.65,0
33586,15642675,Oluchukwu,587,Spain,Female,29.0,0,0.0,1,1,0,167779.64,0
163932,15737542,DeRose,578,Germany,Male,34.0,9,96479.81,2,1,0,149614.81,0
78036,15711386,Trentini,809,Spain,Female,53.0,10,121629.22,1,1,0,131609.48,1
38527,15652789,T'ien,581,France,Female,31.0,4,0.0,1,1,1,147955.35,0
108820,15603088,Y?an,653,France,Female,31.0,7,132057.92,1,1,0,121751.04,0
84473,15708917,Fan,718,Germany,Male,54.0,3,167772.96,2,1,0,136886.86,1
151856,15772363,Hilton,545,France,Female,39.0,0,127357.76,1,0,0,56577.0,1
82050,15791877,Wildman,690,France,Male,29.0,1,0.0,2,1,1,108577.97,0
160782,15631813,Wallace,743,Germany,Female,45.0,7,146777.44,2,0,1,150835.21,0
85346,15749671,Gorman,537,Spain,Female,37.0,10,0.0,1,1,1,64431.27,0
66509,15686588,Chukwukadibia,584,France,Male,24.0,6,0.0,1,1,0,5983.4,0
81381,15630704,Haworth,651,Germany,Female,32.0,9,106520.73,2,1,0,177092.16,0
23678,15662926,Tsou,558,France,Male,31.0,8,73070.83,1,1,1,172631.08,0
140261,15780142,Tisdall,512,Germany,Female,38.0,2,123674.28,1,1,0,80190.36,0
10140,15594409,Belstead,710,France,Female,42.0,2,0.0,1,1,0,36154.66,1
45488,15731463,Kaeppel,718,France,Female,39.0,7,0.0,2,1,1,93820.49,0
74941,15786870,Chukwuemeka,636,Germany,Female,42.0,10,147974.55,1,1,0,121211.71,1
121121,15577107,Milne,509,Spain,Female,22.0,2,0.0,3,0,0,168460.12,1
53287,15712303,Lombardi,639,Germany,Female,54.0,6,149963.62,1,0,1,161023.65,1
148821,15642725,Jackson,738,France,Female,59.0,8,114084.6,1,0,0,123300.38,1
106580,15596405,Udinese,695,France,Male,25.0,2,127728.24,2,1,1,105279.74,0
12331,15784526,Davila,645,Germany,Male,35.0,5,166883.07,2,1,0,194467.23,1
